region_name_ukr,location_name_ukr,lon,lat,region_name_ru,location_name_ru
Закарпатська,Фертешолмаш,22.92692,47.9809,Закарпатская,Фертешолмаш
Закарпатська,Тисобикень,22.89602,48.07239,Закарпатская,Тисобикень
Закарпатська,Гудя,23.12536,48.11514,Закарпатская,Гудя
Закарпатська,Новоселиця,23.22579,48.12939,Закарпатская,Новоселка
Закарпатська,Кривий,23.23351,48.17264,Закарпатская,Кривой
Закарпатська,Нижні Ремети,22.8265,48.25745,Закарпатская,Нижние Реметы
Закарпатська,Верхні Ремети,22.86135,48.26706,Закарпатская,Верхние Реметы
Закарпатська,Заріччя,22.99095,48.27959,Закарпатская,Заречье
Закарпатська,Онок,23.004,48.22346,Закарпатская,Онок
Закарпатська,Перехрестя,22.8368,48.13728,Закарпатская,Перекресток
Закарпатська,Оросієво,22.81929,48.16286,Закарпатская,Оросиево
Закарпатська,Чорний Потік,22.90667,48.18088,Закарпатская,Черный Поток
Закарпатська,Матійово,22.91199,48.13179,Закарпатская,Матійово
Закарпатська,Карачин,22.86959,48.13179,Закарпатская,Карачин
Закарпатська,Затисівка,22.98924,48.06295,Закарпатская,Зажим
Закарпатська,Форголань,22.95611,48.05214,Закарпатская,Форголань
Закарпатська,Велика Паладь,22.88229,48.0003,Закарпатская,Велика Паладь
Закарпатська,Гребля,23.04932,48.28302,Закарпатская,Гребля
Закарпатська,Нижнє Болотне,23.09704,48.2662,Закарпатская,Нижнее Болотное
Закарпатська,Малий Раковець,23.20656,48.26414,Закарпатская,Малый Раковец
Закарпатська,Заболотне,23.11661,48.24217,Закарпатская,Заболотное
Закарпатська,Вертеп,23.1336,48.22346,Закарпатская,Вертеп
Закарпатська,Мала Копаня,23.09481,48.16938,Закарпатская,Малая Копаня
Закарпатська,Холмовець,23.0967,48.05797,Закарпатская,Холмовец
Закарпатська,Чертіж,23.24295,48.19067,Закарпатская,Чертеж
Закарпатська,Гетиня,23.01687,48.0887,Закарпатская,Гетиня
Закарпатська,Дротинці,22.987,48.10484,Закарпатская,Дротинцы
Закарпатська,Пийтерфолво,22.9343,48.06175,Закарпатская,Пийтерфолво
Закарпатська,Оклі,23.01601,48.00218,Закарпатская,Окли
Закарпатська,Оклі Гедь,23.06202,48.01283,Закарпатская,Окли Гедь
Закарпатська,Нове Клинове,23.03867,48.01746,Закарпатская,Новое Клиновое
Закарпатська,Мала Бийгань,22.57828,48.27169,Закарпатская,Малая Бийгань
Закарпатська,Астей,22.5975,48.16904,Закарпатская,Астей
Закарпатська,Велика Бакта,22.66394,48.1608,Закарпатская,Велика Бакта
Закарпатська,Геча,22.65793,48.13969,Закарпатская,Геча
Закарпатська,Квасово,22.77037,48.18621,Закарпатская,Квасово
Закарпатська,Кідьош,22.69758,48.21813,Закарпатская,Кидеш
Закарпатська,Затишне,22.66909,48.23032,Закарпатская,Уютное
Закарпатська,Попово,22.42207,48.26946,Закарпатская,Попово
Закарпатська,Мале Попово,22.38756,48.26259,Закарпатская,Малое Попово
Закарпатська,Гетен,22.38344,48.27616,Закарпатская,Гетен
Закарпатська,Галабор,22.67801,48.10106,Закарпатская,Галабор
Закарпатська,Руська Долина,22.9283,48.12698,Закарпатская,Русская Долина
Закарпатська,Олешник,22.9549,48.16698,Закарпатская,Олешник
Закарпатська,Веряця,23.16038,48.16578,Закарпатская,Веряця
Закарпатська,Горбки,23.1815,48.15565,Закарпатская,Бугорки
Закарпатська,Притисянське,22.91697,48.11273,Закарпатская,Притисянское
Закарпатська,Вербове,22.91285,48.11874,Закарпатская,Ивовое
Закарпатська,Балажер,22.60866,48.24646,Закарпатская,Балажер
Закарпатська,Мочола,22.62823,48.15754,Закарпатская,Мочола
Закарпатська,Гуняді,22.60798,48.14552,Закарпатская,Гуняди
Закарпатська,Яноші,22.63064,48.24474,Закарпатская,Яноши
Закарпатська,Широке,23.11283,48.22208,Закарпатская,Широкое
Закарпатська,Тячів,23.57838,48.01163,Закарпатская,Тячев
Закарпатська,Солотвино,23.88119,47.9579,Закарпатская,Солотвино
Закарпатська,Буштино,23.48534,48.0475,Закарпатская,Буштино
Закарпатська,Тересва,23.69957,47.99789,Закарпатская,Тересва
Закарпатська,Великий Бичків,24.01543,47.96511,Закарпатская,Великий Бычков
Закарпатська,Вишково,23.42972,48.05265,Закарпатская,Вышково
Закарпатська,Дубове,23.88445,48.19359,Закарпатская,Дубовое
Закарпатська,Рахів,24.20357,48.05574,Закарпатская,Рахов
Закарпатська,Ясіня,24.36115,48.27255,Закарпатская,Ясиня
Закарпатська,Кобилецька Поляна,24.0719,48.05746,Закарпатская,Кобылецкая Поляна
Закарпатська,Хуст,23.29067,48.17814,Закарпатская,Хуст
Закарпатська,Богдан,24.34296,48.03583,Закарпатская,Богдан
Закарпатська,Велятин,23.3135,48.1093,Закарпатская,Велятин
Закарпатська,Руське Поле,23.53357,48.05712,Закарпатская,Русское Поле
Закарпатська,Стеблівка,23.42182,48.09059,Закарпатская,Стеблівка
Закарпатська,Новобарово,23.50697,48.0978,Закарпатская,Новобарово
Закарпатська,Сокирниця,23.39985,48.12406,Закарпатская,Топорик
Закарпатська,Данилово,23.45873,48.14741,Закарпатская,Данилово
Закарпатська,Боронява,23.38543,48.15754,Закарпатская,Боронява
Закарпатська,Нижнє Селище,23.44757,48.1996,Закарпатская,Нижний Поселок
Закарпатська,Копашново,23.48242,48.21556,Закарпатская,Копашново
Закарпатська,Дулово,23.58713,48.1426,Закарпатская,Дулово
Закарпатська,Угля,23.62988,48.15205,Закарпатская,Угля
Закарпатська,Кричово,23.56842,48.1917,Закарпатская,Кричово
Закарпатська,Чумальово,23.5437,48.18947,Закарпатская,Чумалево
Закарпатська,Золотарьово,23.50164,48.18071,Закарпатская,Золотарево
Закарпатська,Жовтневе,23.54439,48.22328,Закарпатская,Октябрьское
Закарпатська,Кошельово,23.33204,48.23788,Закарпатская,Кошелево
Закарпатська,Широкий Луг,23.75433,48.21539,Закарпатская,Широкий Луг
Закарпатська,Красна,23.9459,48.23358,Закарпатская,Красна
Закарпатська,Солоне,23.85853,48.12527,Закарпатская,Соленое
Закарпатська,Терново,23.73785,48.07411,Закарпатская,Терново
Закарпатська,Грушово,23.76257,48.00699,Закарпатская,Грушово
Закарпатська,Нижня Апша,23.83827,47.99738,Закарпатская,Нижняя Апша
Закарпатська,Глибокий Потік,23.89389,48.05729,Закарпатская,Глубокий Поток
Закарпатська,Кічерели,23.62284,48.24886,Закарпатская,Кічерели
Закарпатська,Тарасівка,23.81441,48.20749,Закарпатская,Тарасовка
Закарпатська,Теребля,23.59297,48.11136,Закарпатская,Теребля
Закарпатська,Костилівка,24.20374,47.99274,Закарпатская,Костылевка
Закарпатська,Видричка,24.33678,48.05385,Закарпатская,Выдричка
Закарпатська,Вільховатий,24.17044,48.01197,Закарпатская,Вільховатий
Закарпатська,Луг,24.05439,47.96099,Закарпатская,Щелочь
Закарпатська,Хмелів,24.15619,47.91807,Закарпатская,Хмелей
Закарпатська,Ділове,24.1749,47.93575,Закарпатская,Деловое
Закарпатська,Середнє Водяне,23.8999,47.97953,Закарпатская,Среднее Водяное
Закарпатська,Іза,23.32878,48.21384,Закарпатская,Иза
Закарпатська,Драгово,23.54645,48.2365,Закарпатская,Драгово
Закарпатська,Липча,23.38183,48.26328,Закарпатская,Липча
Закарпатська,Горінчово,23.43401,48.2698,Закарпатская,Горинчево
Закарпатська,Підплеша,23.80034,48.13145,Закарпатская,Подплеша
Закарпатська,Ганичі,23.83913,48.12544,Закарпатская,Ганичи
Закарпатська,Вільхівці,23.73957,48.09917,Закарпатская,Ольховцы
Закарпатська,Добрянське,23.7097,48.06742,Закарпатская,Добрянское
Закарпатська,Крива,23.71399,48.02828,Закарпатская,Кривая
Закарпатська,Бедевля,23.66421,48.0039,Закарпатская,Бедевля
Закарпатська,Біла Церква,23.92651,47.95086,Закарпатская,Белая Церковь
Закарпатська,Осава,23.35951,48.28268,Закарпатская,Осава
Закарпатська,Лунка,23.48826,48.22328,Закарпатская,Лунка
Закарпатська,Хустець,23.48293,48.24388,Закарпатская,Платок
Закарпатська,Посіч,23.41393,48.25298,Закарпатская,Сечь
Закарпатська,Ділок,23.45547,48.25933,Закарпатская,Делец
Закарпатська,Поляна,23.51555,48.26002,Закарпатская,Поляна
Закарпатська,Становець,23.55434,48.26156,Закарпатская,Становец
Закарпатська,Залом,23.31694,48.25642,Закарпатская,Залом
Закарпатська,Липовець,23.30475,48.27564,Закарпатская,Липовец
Закарпатська,Крайниково,23.44053,48.1196,Закарпатская,Крайниково
Закарпатська,Олександрівка,23.51006,48.13745,Закарпатская,Александровка
Закарпатська,Кіреші,23.35247,48.18878,Закарпатская,Киреши
Закарпатська,Карповтлаш,23.38783,48.20354,Закарпатская,Карповтлаш
Закарпатська,Нанково,23.41856,48.19805,Закарпатская,Нанково
Закарпатська,Колодне,23.59829,48.16509,Закарпатская,Колодное
Закарпатська,Фонтиняси,23.75639,48.24148,Закарпатская,Фонтиняси
Закарпатська,Вільхівці-Лази,23.69768,48.12578,Закарпатская,Ольховцы-Лазы
Закарпатська,Ракове,23.69064,48.11823,Закарпатская,Раковое
Закарпатська,Вільхівчик,23.74231,48.1275,Закарпатская,Вільхівчик
Закарпатська,Бобове,23.66678,48.12441,Закарпатская,Бобовое
Закарпатська,Груники,23.66575,48.14535,Закарпатская,Груники
Закарпатська,Пригідь,23.74163,48.26105,Закарпатская,Приключение
Закарпатська,Тячівка,23.59778,48.03909,Закарпатская,Тячевка
Закарпатська,Вишоватий,23.75742,48.09093,Закарпатская,Вышоватый
Закарпатська,Подішор,23.86591,48.04235,Закарпатская,Шишор
Закарпатська,Топчино,23.85269,48.03892,Закарпатская,Топчино
Закарпатська,Пещера,23.86677,48.05815,Закарпатская,Пещера
Закарпатська,Петрушів,23.80652,48.07669,Закарпатская,Петрушев
Закарпатська,Лази,23.64481,48.05815,Закарпатская,Лази
Закарпатська,Руня,23.63966,48.04012,Закарпатская,Руня
Закарпатська,Округла,23.66472,48.08407,Закарпатская,Округлая
Закарпатська,Дібрівка,23.66283,48.03463,Закарпатская,Дубравка
Закарпатська,Глиняний,23.6776,48.02639,Закарпатская,Глиняный
Закарпатська,Сасово,23.70043,48.10037,Закарпатская,Сасово
Закарпатська,Біловарці,23.69425,48.03051,Закарпатская,Беловарцы
Закарпатська,Плаюць,23.9411,48.01815,Закарпатская,Плаюць
Закарпатська,Добрік,23.90333,48.01214,Закарпатская,Добрик
Закарпатська,Стримба,23.91586,48.04407,Закарпатская,Стримба
Закарпатська,Модьорош,23.34887,48.07291,Закарпатская,Модьорош
Закарпатська,Шаян,23.34921,48.05918,Закарпатская,Шаян
Закарпатська,Ракош,23.39333,48.04321,Закарпатская,Ракош
Закарпатська,Вонігове,23.52739,48.07497,Закарпатская,Вонігове
Закарпатська,Зарічне,23.28724,48.20234,Закарпатская,Заречное
Закарпатська,Вишній Дубовець,23.90642,48.17831,Закарпатская,Вышний Дубовец
Закарпатська,Нижній Дубовець,23.90247,48.15977,Закарпатская,Нижний Дубовец
Закарпатська,Сітний,24.29403,48.12235,Закарпатская,Ситный
Закарпатська,Бребоя,24.38776,48.0487,Закарпатская,Бребоя
Закарпатська,Росішка,24.06967,47.98502,Закарпатская,Росишка
Закарпатська,Круглий,24.18846,47.96047,Закарпатская,Круглый
Закарпатська,Білин,24.25404,48.11102,Закарпатская,Белин
Закарпатська,Новоселиця,23.75776,48.16698,Закарпатская,Новоселка
Закарпатська,Тисалово,23.77733,48.13831,Закарпатская,Тисалово
Закарпатська,Нересниця,23.76909,48.12269,Закарпатская,Нересница
Закарпатська,Велика Уголька,23.65683,48.19805,Закарпатская,Велика Уголька
Закарпатська,Мала Уголька,23.63829,48.17676,Закарпатская,Малая Уголька
Закарпатська,Яблунівка,23.52173,48.01454,Закарпатская,Яблоновка
Закарпатська,Калини,23.86694,48.13934,Закарпатская,Калины
Закарпатська,Косівська Поляна,24.10675,48.00304,Закарпатская,Косовская Поляна
Закарпатська,Тростянець,24.26725,48.15874,Закарпатская,Тростянец
Закарпатська,Росош,23.59005,48.23976,Закарпатская,Россошь
Закарпатська,Кутлаш,23.47813,48.2777,Закарпатская,Кутлаш
Закарпатська,Сюрюк,23.47384,48.27135,Закарпатская,Сюрюк
Закарпатська,Верхнє Водяне,23.96805,47.99566,Закарпатская,Верхнее Водяное
Закарпатська,Кваси,24.28202,48.14569,Закарпатская,Квасы
Закарпатська,Розтоки,24.30725,48.06999,Закарпатская,Розтоки
Чернівецька,Сарата,24.99338,47.74916,Черновицкая,Сарата
Івано-Франківська,Ворохта,24.57436,48.28268,Ивано-Франковская,Ворохта
Івано-Франківська,Верховина,24.81812,48.15531,Ивано-Франковская,Вершина
Івано-Франківська,Кути,25.18118,48.26362,Ивано-Франковская,Куты
Чернівецька,Вижниця,25.17946,48.24217,Черновицкая,Вижница
Чернівецька,Путила,25.08642,47.99017,Черновицкая,Путила
Чернівецька,Берегомет,25.31971,48.16887,Черновицкая,Берегомет
Івано-Франківська,Бабин,25.04282,48.27633,Ивано-Франковская,Бабин
Івано-Франківська,Малий Рожин,25.07973,48.26088,Ивано-Франковская,Малый Рожин
Івано-Франківська,Річка,24.93313,48.2801,Ивано-Франковская,Река
Івано-Франківська,Барвінків,25.01329,48.1172,Ивано-Франковская,Барвинков
Івано-Франківська,Біла Річка,24.89519,47.96511,Ивано-Франковская,Белая Река
Івано-Франківська,Берестечко,24.6801,48.10587,Ивано-Франковская,Берестечко
Івано-Франківська,Буковець,24.93914,48.19977,Ивано-Франковская,Буковец
Івано-Франківська,Рівня,24.95527,48.13728,Ивано-Франковская,Ровня
Івано-Франківська,Кохан,24.9436,48.09196,Ивано-Франковская,Кохан
Івано-Франківська,Криворівня,24.89657,48.17522,Ивано-Франковская,Криворивня
Івано-Франківська,Перехресне,24.92403,48.09917,Ивано-Франковская,Перекрестное
Івано-Франківська,Полянки,24.95493,48.06587,Ивано-Франковская,Полянки
Івано-Франківська,Сеньківське,24.85743,48.03823,Ивано-Франковская,Сеньковское
Івано-Франківська,Стаїще,24.73332,48.18621,Ивано-Франковская,Стаище
Івано-Франківська,Стовпні,24.82189,47.98777,Ивано-Франковская,Столбные
Івано-Франківська,Топільче,24.73761,48.08647,Ивано-Франковская,Топильче
Івано-Франківська,Хороцеве,25.01741,48.13265,Ивано-Франковская,Хороцеве
Івано-Франківська,Черетів,24.97433,48.21127,Ивано-Франковская,Черетов
Івано-Франківська,Явірник,24.74224,48.02347,Ивано-Франковская,Яворник
Івано-Франківська,Снідавка,24.86343,48.24062,Ивано-Франковская,Завтраки
Івано-Франківська,Голови,24.87906,48.06209,Ивано-Франковская,Изголовье
Чернівецька,Голошина,24.88609,47.88751,Черновицкая,Голошина
Івано-Франківська,Грамотне,24.84524,47.95584,Ивано-Франковская,Грамотное
Івано-Франківська,Замагора,24.82138,48.10175,Ивано-Франковская,Замагора
Івано-Франківська,Красноїлля,24.9048,48.1081,Ивано-Франковская,Красноилье
Івано-Франківська,Пробійнівка,24.8255,47.97352,Ивано-Франковская,Пробойновка
Івано-Франківська,Яблуниця,24.91287,48.01351,Ивано-Франковская,Яблуница
Івано-Франківська,Зелене,24.75597,48.05094,Ивано-Франковская,Зеленое
Чернівецька,Розтоки,25.13105,48.18346,Черновицкая,Розтоки
Івано-Франківська,Тюдів,25.13037,48.23942,Ивано-Франковская,Тюдов
Івано-Франківська,Старі Кути,25.16075,48.27907,Ивано-Франковская,Старые Углы
Івано-Франківська,Бистрець,24.69229,48.12303,Ивано-Франковская,Бистрець
Івано-Франківська,Устеріки,24.99012,48.12733,Ивано-Франковская,Устерики
Івано-Франківська,Чорна Річка,24.86876,48.08596,Ивано-Франковская,Черная Река
Івано-Франківська,Білоберізка,25.04694,48.16561,Ивано-Франковская,Белоберезка
Івано-Франківська,Ільці,24.75992,48.15307,Ивано-Франковская,Ильцы
Івано-Франківська,Яворів,25.02085,48.22071,Ивано-Франковская,Яворов
Івано-Франківська,Шепіт,24.85657,48.26517,Ивано-Франковская,Шепот
Івано-Франківська,Буркут,24.69503,47.94296,Ивано-Франковская,Буркут
Івано-Франківська,Верхній Ясенів,24.94532,48.16131,Ивано-Франковская,Верхний Ясеней
Івано-Франківська,Волова,24.69933,48.24097,Ивано-Франковская,Волова
Івано-Франківська,Гринява,24.8703,47.98159,Ивано-Франковская,Гринява
Івано-Франківська,Кривопілля,24.69606,48.19462,Ивано-Франковская,Кривопілля
Івано-Франківська,Бережниця,24.83511,48.20354,Ивано-Франковская,Бережница
Івано-Франківська,Черемошна,24.93004,48.0427,Ивано-Франковская,Черемошна
Івано-Франківська,Красник,24.73623,48.14449,Ивано-Франковская,Красник
Івано-Франківська,Великий Рожин,25.03664,48.2135,Ивано-Франковская,Великий Рожин
Івано-Франківська,Вигода,24.96952,48.13145,Ивано-Франковская,Выгода
Чернівецька,Липовани,25.45258,48.22809,Черновицкая,Липовани
Чернівецька,Лопушина,25.28624,48.08716,Черновицкая,Лист лопуха
Чернівецька,Луківці,25.42477,48.19719,Черновицкая,Луківці
Чернівецька,Чорногузи,25.2277,48.27049,Черновицкая,Черногузы
Чернівецька,Фальків,25.42305,47.95858,Черновицкая,Фальків
Чернівецька,Дихтинець,25.04522,48.06072,Черновицкая,Дихтинец
Чернівецька,Нижній Яловець,24.99767,47.85524,Черновицкая,Нижний Можжевельник
Чернівецька,Плоска,25.14204,47.91241,Черновицкая,Плоская
Чернівецька,Тораки,25.07114,48.02021,Черновицкая,Тораки
Чернівецька,Шепіт,25.14187,47.80477,Черновицкая,Шепот
Івано-Франківська,Яблуниця,24.92008,48.02776,Ивано-Франковская,Яблуница
Чернівецька,Черешенька,25.28143,48.21882,Черновицкая,Черешенька
Чернівецька,Багна,25.23096,48.22431,Черновицкая,Багульник
Чернівецька,Банилів-Підгірний,25.49292,48.09385,Черновицкая,Банилов-Подгорный
Чернівецька,Вахнівці,25.47987,48.25727,Черновицкая,Вахновцы
Чернівецька,Велике,25.41395,48.15822,Черновицкая,Большое
Чернівецька,Виженка,25.18513,48.2123,Черновицкая,Виженка
Чернівецька,Долішній Шепіт,25.28795,48.01248,Черновицкая,Долишний Шепот
Чернівецька,Заріччя,25.32486,48.1584,Черновицкая,Заречье
Чернівецька,Лекечі,25.28795,48.11891,Черновицкая,Лекечи
Чернівецька,Мигове,25.38082,48.14964,Черновицкая,Мигове
Чернівецька,Середній Майдан,25.37396,48.26105,Черновицкая,Средний Майдан
Чернівецька,Косованка,25.49669,48.2365,Черновицкая,Косованка
Чернівецька,Стара Жадова,25.49463,48.19805,Черновицкая,Старая Жадова
Чернівецька,Андреківське,25.11629,47.80254,Черновицкая,Андрековское
Чернівецька,Великий Липовець,24.99149,48.05351,Черновицкая,Великий Липовец
Чернівецька,Верхній Яловець,25.07303,47.82417,Черновицкая,Верхний Можжевельник
Чернівецька,Випчина,25.03458,47.90176,Черновицкая,Выпчина
Чернівецька,Галицівка,25.25311,47.90708,Черновицкая,Галицівка
Чернівецька,Замогила,25.08694,48.04544,Черновицкая,Замогила
Чернівецька,Киселиці,25.05449,48.03463,Черновицкая,Киселицы
Чернівецька,Лустун,25.18736,47.91893,Черновицкая,Лустун
Чернівецька,Мариничі,25.04076,48.12269,Черновицкая,Мариничі
Чернівецька,Міжброди,25.11852,48.22689,Черновицкая,Міжброди
Чернівецька,Околена,25.09449,48.15925,Черновицкая,Околена
Чернівецька,Петраші,25.09895,48.13402,Черновицкая,Петраши
Чернівецька,Плай,24.92455,47.98519,Черновицкая,Плай
Чернівецька,Плита,24.97879,48.03291,Черновицкая,Плита
Чернівецька,Площі,25.06497,48.05025,Черновицкая,Площади
Чернівецька,Підзахаричі,25.12608,48.20835,Черновицкая,Підзахаричі
Чернівецька,Поляківське,25.08745,48.01969,Черновицкая,Поляківське
Чернівецька,Розтоки,25.14118,48.16749,Черновицкая,Розтоки
Чернівецька,Рижа,25.05982,47.96579,Черновицкая,Рыжая
Чернівецька,Рипень,25.08041,47.94279,Черновицкая,Рипень
Чернівецька,Самакова,24.97776,48.00648,Черновицкая,Самакова
Чернівецька,Селятин,25.1865,47.87344,Черновицкая,Селятин
Чернівецька,Сергії,25.14856,47.98553,Черновицкая,Сергии
Чернівецька,Соколій,25.06016,48.02639,Черновицкая,Соколий
Чернівецька,Тесницька,25.16796,47.98021,Черновицкая,Тесницкая
Чернівецька,Фошки,25.19011,47.96682,Черновицкая,Фошки
Чернівецька,Хорови,25.14479,48.18054,Черновицкая,Хоровы
Чернівецька,Шпетки,25.01501,48.10449,Черновицкая,Шпетки
Чернівецька,Ями,25.12814,48.16097,Черновицкая,Ямы
Чернівецька,Голошина,24.94515,47.93112,Черновицкая,Голошина
Чернівецька,Паркулина,25.12608,47.98794,Черновицкая,Паркулина
Івано-Франківська,Стебні,25.02239,48.0796,Ивано-Франковская,Стебни
Чернівецька,Вовчинець,25.44468,48.16681,Черновицкая,Вовчинець
Чернівецька,Товарниця,25.175,48.13024,Черновицкая,Товарница
Чернівецька,Малий Дихтинець,25.02359,48.04802,Черновицкая,Малый Дихтинец
Чернівецька,Руська,25.26152,47.91155,Черновицкая,Русская
Чернівецька,Гробище,25.0569,47.99532,Черновицкая,Гробище
Чернівецька,Конятин,24.93862,48.0427,Черновицкая,Конятин
Чернівецька,Довгопілля,24.97364,48.07016,Черновицкая,Долгополье
Чернівецька,Майдан,25.43644,48.26259,Черновицкая,Майдан
Чернівецька,Майдан,25.31885,48.26002,Черновицкая,Майдан
Чернівецька,Греблина,25.02497,48.06089,Черновицкая,Греблина
Чернівецька,Греблина,24.99544,48.08304,Черновицкая,Греблина
Чернівецька,Бісків,25.17019,48.09214,Черновицкая,Бисков
Чернівецька,Бісків,25.08127,48.08681,Черновицкая,Бисков
Чернівецька,Усть-Путила,25.1635,48.05797,Черновицкая,Усть-Путила
Закарпатська,Говерла,24.45059,48.07789,Закарпатская,Говерла
Закарпатська,Луги,24.4384,48.06415,Закарпатская,Луга
Закарпатська,Лазещина,24.41488,48.27392,Закарпатская,Лазещина
Чернівецька,Новоселиця,26.27415,48.21865,Черновицкая,Новоселка
Чернівецька,Герца,26.26196,48.1493,Черновицкая,Герца
Чернівецька,Сторожинець,25.72243,48.16114,Черновицкая,Сторожинец
Чернівецька,Глибока,25.92894,48.08578,Черновицкая,Глубокая
Чернівецька,Красноїльськ,25.60175,48.01866,Черновицкая,Красноильск
Чернівецька,Бояни,26.12463,48.27066,Черновицкая,Бояне
Чернівецька,Котелеве,26.35637,48.28354,Черновицкая,Котельное
Чернівецька,Кошуляни,26.56254,48.24921,Черновицкая,Кошуляни
Чернівецька,Новоіванківці,26.48272,48.22431,Черновицкая,Новоиванковцы
Чернівецька,Ревківці,26.20857,48.28113,Черновицкая,Ревковцы
Чернівецька,Слобода,26.20085,48.27616,Черновицкая,Слобода
Чернівецька,Строїнці,26.25355,48.24371,Черновицкая,Строинцы
Чернівецька,Бобівці,25.68775,48.2638,Черновицкая,Бобовцы
Чернівецька,Буденець,25.65222,48.0851,Черновицкая,Буденец
Чернівецька,Дібрівка,25.54991,48.24886,Черновицкая,Дубравка
Чернівецька,Кам'яна,25.85564,48.22328,Черновицкая,Каменная
Чернівецька,Панка,25.64793,48.1735,Черновицкая,Панка
Чернівецька,Комарівці,25.58493,48.1953,Черновицкая,Комаровцы
Чернівецька,Костинці,25.64467,48.27976,Черновицкая,Костинцы
Чернівецька,Михальча,25.851,48.25144,Черновицкая,Михальча
Чернівецька,Нова Красношора,25.54596,48.06553,Черновицкая,Новая Красношора
Чернівецька,Слобода-Комарівці,25.63179,48.22397,Черновицкая,Слобода-Комаровцы
Чернівецька,Стара Красношора,25.52897,48.03823,Черновицкая,Старая Красношора
Чернівецька,Череш,25.61068,48.09763,Черновицкая,Череш
Чернівецька,Ясени,25.66372,48.27478,Черновицкая,Ясени
Чернівецька,Багринівка,25.94336,47.98347,Черновицкая,Багринівка
Чернівецька,Черепківці,25.96481,48.02193,Черновицкая,Черепковцы
Чернівецька,Валя Кузьмина,26.01837,48.1838,Черновицкая,Валя Кузьмина
Чернівецька,Верхні Синівці,26.11382,48.01489,Черновицкая,Верхние Синевцы
Чернівецька,Димка,25.96584,48.09265,Черновицкая,Димка
Чернівецька,Коровія,25.97082,48.2262,Черновицкая,Коровия
Чернівецька,Корчівці,25.79264,48.01283,Черновицкая,Корчівці
Чернівецька,Купка,25.78199,48.0439,Черновицкая,Кучка
Чернівецька,Михайлівка,25.97408,48.11582,Черновицкая,Михайловка
Чернівецька,Нижні Синівці,26.12944,48.00682,Черновицкая,Нижние Синевцы
Чернівецька,Привороки,26.02816,48.10123,Черновицкая,Привороки
Чернівецька,Станівці,26.06558,48.07291,Черновицкая,Становцы
Чернівецька,Чагор,25.98713,48.24097,Черновицкая,Чагор
